IP地址,端口,回源端口,TLS,数据中心,地区,国家,城市,TCP延迟(ms),速度(MB/s)
16.171.181.188,443,443,true,CPH,Europe,DK,Copenhagen,274,9.16
3.123.23.60,443,443,true,FRA,Europe,DE,Frankfurt,263,9.16
35.167.57.211,443,443,true,PDX,North America,US,Portland,255,9.15
18.132.206.142,443,443,true,LHR,Europe,GB,London,252,9.14
52.41.221.79,443,443,true,PDX,North America,US,Portland,287,9.14
18.133.74.190,443,443,true,LHR,Europe,GB,London,255,9.12
18.130.233.232,443,443,true,LHR,Europe,GB,London,285,9.12
3.123.23.60,443,443,true,FRA,Europe,DE,Frankfurt,253,9.12
35.91.10.37,443,443,true,PDX,North America,US,Portland,196,9.12
67.226.223.139,80,443,true,LHR,Europe,GB,London,337,9.10
16.170.235.223,443,443,true,CPH,Europe,DK,Copenhagen,290,9.10
204.110.220.136,80,443,true,SJC,North America,US,San Jose,187,9.09
52.26.208.195,443,443,true,PDX,North America,US,Portland,220,9.08
204.110.220.184,80,443,true,SJC,North America,US,San Jose,185,9.08
18.133.119.119,443,443,true,LHR,Europe,GB,London,291,9.08
52.12.13.32,80,443,true,SEA,North America,US,Seattle,327,9.08
34.210.26.155,80,443,true,SEA,North America,US,Seattle,219,9.07
18.171.227.107,443,443,true,LHR,Europe,GB,London,258,9.07
18.170.1.53,443,443,true,LHR,Europe,GB,London,381,9.07
54.202.35.110,443,443,true,PDX,North America,US,Portland,229,9.07
3.143.110.129,443,443,true,YYZ,North America,CA,Toronto,318,9.07
52.10.78.7,80,443,true,SEA,North America,US,Seattle,207,9.06
67.226.223.65,443,443,true,LHR,Europe,GB,London,505,9.06
16.171.162.91,443,443,true,CPH,Europe,DK,Copenhagen,209,9.06
3.8.210.128,8443,443,true,LHR,Europe,GB,London,313,9.05
67.226.221.15,80,443,true,SJC,North America,US,San Jose,190,9.05
52.10.78.7,443,443,true,SEA,North America,US,Seattle,261,9.05
204.110.220.170,80,443,true,SJC,North America,US,San Jose,180,9.05
47.129.109.241,443,443,true,SIN,Asia Pacific,SG,Singapore,107,9.05
16.171.132.120,443,443,true,CPH,Europe,DK,Copenhagen,297,9.05
3.75.149.151,443,443,true,FRA,Europe,DE,Frankfurt,309,9.05
16.170.201.244,443,443,true,CPH,Europe,DK,Copenhagen,204,9.04
18.171.218.161,443,443,true,LHR,Europe,GB,London,256,9.04
16.171.198.237,443,443,true,CPH,Europe,DK,Copenhagen,286,9.04
18.132.206.18,443,443,true,LHR,Europe,GB,London,195,9.04
51.21.48.77,443,443,true,ARN,Europe,SE,Stockholm,287,9.03
67.226.221.190,80,443,true,SJC,North America,US,San Jose,524,9.02
54.190.156.147,8443,443,true,PDX,North America,US,Portland,360,9.02
16.171.181.70,443,443,true,CPH,Europe,DK,Copenhagen,230,9.02
16.171.177.93,443,443,true,CPH,Europe,DK,Copenhagen,223,9.02
3.8.234.46,443,443,true,LHR,Europe,GB,London,270,9.02
44.228.63.60,80,443,true,PDX,North America,US,Portland,228,9.02
204.110.220.8,80,443,true,SJC,North America,US,San Jose,188,9.01
51.20.207.0,443,443,true,ARN,Europe,SE,Stockholm,307,9.01
52.34.166.75,443,443,true,PDX,North America,US,Portland,297,9.00
52.11.38.216,443,443,true,PDX,North America,US,Portland,300,9.00
54.203.85.46,80,443,true,SEA,North America,US,Seattle,271,8.98
67.226.221.33,443,443,true,SJC,North America,US,San Jose,431,8.98
67.226.221.193,80,443,true,SJC,North America,US,San Jose,395,8.97
35.159.168.72,443,443,true,FRA,Europe,DE,Frankfurt,267,8.96
16.171.136.185,443,443,true,CPH,Europe,DK,Copenhagen,196,8.95
67.226.221.22,443,443,true,SJC,North America,US,San Jose,194,8.95
67.226.221.104,443,443,true,SJC,North America,US,San Jose,187,8.93
34.210.26.155,443,443,true,SEA,North America,US,Seattle,332,8.93
3.76.206.85,443,443,true,FRA,Europe,DE,Frankfurt,276,8.92
67.226.221.161,80,443,true,SJC,North America,US,San Jose,531,8.92
16.171.166.187,443,443,true,CPH,Europe,DK,Copenhagen,229,8.92
34.209.4.175,80,443,true,SEA,North America,US,Seattle,376,8.92
67.226.221.34,80,443,true,SJC,North America,US,San Jose,527,8.92
18.171.233.61,443,443,true,LHR,Europe,GB,London,356,8.91
3.17.140.91,443,443,true,YYZ,North America,CA,Toronto,331,8.91
3.18.196.26,443,443,true,CMH,North America,US,Columbus,316,8.90
3.65.226.75,443,443,true,FRA,Europe,DE,Frankfurt,345,8.90
67.226.221.13,80,443,true,SJC,North America,US,San Jose,169,8.89
51.20.238.138,8080,443,true,ARN,Europe,SE,Stockholm,283,8.86
204.110.220.250,80,443,true,SJC,North America,US,San Jose,179,8.86
16.171.14.82,443,443,true,CPH,Europe,DK,Copenhagen,239,8.85
52.32.90.142,80,443,true,SEA,North America,US,Seattle,268,8.85
52.207.205.150,443,443,true,IAD,North America,US,Ashburn,409,8.85
16.171.62.153,8443,443,true,CPH,Europe,DK,Copenhagen,304,8.85
67.226.221.197,80,443,true,SJC,North America,US,San Jose,188,8.82
16.171.182.109,443,443,true,CPH,Europe,DK,Copenhagen,232,8.81
67.226.221.104,80,443,true,SJC,North America,US,San Jose,202,8.81
51.20.238.138,8080,443,true,ARN,Europe,SE,Stockholm,225,8.80
63.176.60.17,443,443,true,FRA,Europe,DE,Frankfurt,339,8.79
67.226.221.214,80,443,true,SJC,North America,US,San Jose,540,8.79
3.22.101.40,443,443,true,YYZ,North America,CA,Toronto,316,8.77
204.110.220.113,80,443,true,SJC,North America,US,San Jose,176,8.77
67.226.223.138,80,443,true,LHR,Europe,GB,London,479,8.76
16.170.136.116,2083,443,true,CPH,Europe,DK,Copenhagen,331,8.74
3.64.11.137,8080,443,true,FRA,Europe,DE,Frankfurt,458,8.73
44.228.63.60,443,443,true,PDX,North America,US,Portland,280,8.73
3.142.141.38,443,443,true,YYZ,North America,CA,Toronto,346,8.73
67.226.221.99,443,443,true,SJC,North America,US,San Jose,184,8.73
3.140.192.163,443,443,true,YYZ,North America,CA,Toronto,354,8.73
44.243.225.20,80,443,true,PDX,North America,US,Portland,210,8.72
16.170.247.170,443,443,true,CPH,Europe,DK,Copenhagen,265,8.71
3.141.23.195,443,443,true,YYZ,North America,CA,Toronto,250,8.70
67.226.221.48,80,443,true,SJC,North America,US,San Jose,434,8.70
18.224.5.102,443,443,true,YYZ,North America,CA,Toronto,245,8.69
18.132.213.178,443,443,true,LHR,Europe,GB,London,321,8.69
16.171.161.215,443,443,true,CPH,Europe,DK,Copenhagen,246,8.69
67.226.221.22,80,443,true,SJC,North America,US,San Jose,183,8.69
18.222.66.56,443,443,true,YYZ,North America,CA,Toronto,268,8.67
16.170.204.40,443,443,true,CPH,Europe,DK,Copenhagen,314,8.67
18.218.81.97,443,443,true,YYZ,North America,CA,Toronto,371,8.67
18.175.49.169,443,443,true,LHR,Europe,GB,London,167,8.67
35.167.93.200,443,443,true,PDX,North America,US,Portland,260,8.66
3.14.153.28,443,443,true,YYZ,North America,CA,Toronto,400,8.66
54.149.75.59,443,443,true,PDX,North America,US,Portland,262,8.65
3.133.161.218,443,443,true,YYZ,North America,CA,Toronto,337,8.65
3.23.112.6,443,443,true,YYZ,North America,CA,Toronto,352,8.64
67.226.221.154,443,443,true,SJC,North America,US,San Jose,419,8.63
18.133.65.187,443,443,true,LHR,Europe,GB,London,254,8.63
204.110.220.104,80,443,true,SJC,North America,US,San Jose,186,8.62
51.20.207.0,443,443,true,ARN,Europe,SE,Stockholm,200,8.61
18.134.6.65,443,443,true,LHR,Europe,GB,London,303,8.61
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,260,8.61
67.226.221.228,443,443,true,SJC,North America,US,San Jose,197,8.61
3.23.105.98,443,443,true,YYZ,North America,CA,Toronto,339,8.60
18.169.244.222,443,443,true,LHR,Europe,GB,London,296,8.60
51.20.161.26,443,443,true,ARN,Europe,SE,Stockholm,207,8.60
3.16.206.38,443,443,true,YYZ,North America,CA,Toronto,426,8.60
18.133.124.67,443,443,true,LHR,Europe,GB,London,271,8.59
67.226.221.193,443,443,true,SJC,North America,US,San Jose,180,8.58
3.124.196.164,443,443,true,FRA,Europe,DE,Frankfurt,386,8.58
16.171.161.115,443,443,true,CPH,Europe,DK,Copenhagen,239,8.57
3.8.210.128,2053,443,true,LHR,Europe,GB,London,340,8.56
18.222.21.58,443,443,true,CMH,North America,US,Columbus,357,8.56
18.192.152.35,2053,443,true,FRA,Europe,DE,Frankfurt,321,8.56
34.209.4.175,80,443,true,PDX,North America,US,Portland,339,8.55
54.201.182.97,80,443,true,SEA,North America,US,Seattle,359,8.55
54.191.65.60,443,443,true,PDX,North America,US,Portland,281,8.55
3.21.41.22,443,443,true,YYZ,North America,CA,Toronto,369,8.55
18.175.245.157,443,443,true,LHR,Europe,GB,London,392,8.55
34.216.124.126,80,443,true,PDX,North America,US,Portland,296,8.55
18.132.250.113,443,443,true,LHR,Europe,GB,London,317,8.55
3.8.10.217,443,443,true,LHR,Europe,GB,London,312,8.54
3.138.118.233,443,443,true,CMH,North America,US,Columbus,284,8.54
52.32.90.142,80,443,true,PDX,North America,US,Portland,251,8.54
34.210.26.155,80,443,true,SEA,North America,US,Seattle,249,8.54
54.203.85.46,80,443,true,PDX,North America,US,Portland,290,8.54
54.191.65.60,443,443,true,PDX,North America,US,Portland,200,8.54
54.202.115.66,80,443,true,SEA,North America,US,Seattle,286,8.54
3.135.240.177,443,443,true,YYZ,North America,CA,Toronto,337,8.54
52.15.253.212,443,443,true,YYZ,North America,CA,Toronto,413,8.54
18.133.183.51,443,443,true,LHR,Europe,GB,London,328,8.53
54.202.115.66,80,443,true,PDX,North America,US,Portland,320,8.53
67.226.221.61,80,443,true,SJC,North America,US,San Jose,333,8.53
3.131.90.25,443,443,true,YYZ,North America,CA,Toronto,326,8.53
44.228.63.60,80,443,true,SEA,North America,US,Seattle,234,8.53
54.201.182.97,80,443,true,SEA,North America,US,Seattle,270,8.53
16.171.40.146,443,443,true,CPH,Europe,DK,Copenhagen,225,8.52
3.145.211.88,443,443,true,YYZ,North America,CA,Toronto,320,8.51
3.144.203.135,443,443,true,YYZ,North America,CA,Toronto,279,8.51
52.12.13.32,80,443,true,PDX,North America,US,Portland,232,8.50
3.147.73.220,443,443,true,CMH,North America,US,Columbus,378,8.50
204.110.220.72,80,443,true,SJC,North America,US,San Jose,197,8.49
3.21.12.83,443,443,true,YYZ,North America,CA,Toronto,276,8.49
18.224.149.182,443,443,true,YYZ,North America,CA,Toronto,283,8.48
51.21.48.77,443,443,true,ARN,Europe,SE,Stockholm,250,8.48
3.141.10.234,443,443,true,YYZ,North America,CA,Toronto,283,8.47
18.133.121.16,443,443,true,LHR,Europe,GB,London,221,8.47
18.175.64.193,443,443,true,LHR,Europe,GB,London,337,8.47
3.17.23.4,443,443,true,YYZ,North America,CA,Toronto,243,8.47
18.116.239.199,443,443,true,YYZ,North America,CA,Toronto,314,8.46
52.14.212.13,443,443,true,YYZ,North America,CA,Toronto,241,8.46
44.228.63.60,443,443,true,SEA,North America,US,Seattle,269,8.46
35.167.93.200,443,443,true,PDX,North America,US,Portland,229,8.45
44.243.225.20,80,443,true,PDX,North America,US,Portland,218,8.44
16.171.136.32,443,443,true,CPH,Europe,DK,Copenhagen,282,8.44
44.243.45.128,80,443,true,SEA,North America,US,Seattle,307,8.43
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,220,8.42
3.123.255.167,443,443,true,FRA,Europe,DE,Frankfurt,201,8.42
3.18.196.26,443,443,true,YYZ,North America,CA,Toronto,339,8.41
18.170.3.188,443,443,true,LHR,Europe,GB,London,311,8.41
67.226.221.161,443,443,true,SJC,North America,US,San Jose,454,8.41
44.243.81.119,80,443,true,SEA,North America,US,Seattle,247,8.40
67.226.221.230,80,443,true,SJC,North America,US,San Jose,184,8.40
16.171.172.231,443,443,true,CPH,Europe,DK,Copenhagen,218,8.40
18.220.28.118,443,443,true,YYZ,North America,CA,Toronto,392,8.39
51.20.84.217,443,443,true,CPH,Europe,DK,Copenhagen,338,8.38
18.175.235.80,443,443,true,LHR,Europe,GB,London,385,8.38
3.19.26.42,443,443,true,YYZ,North America,CA,Toronto,264,8.37
16.170.249.177,443,443,true,CPH,Europe,DK,Copenhagen,277,8.37
35.167.93.200,80,443,true,SEA,North America,US,Seattle,296,8.37
67.226.221.132,80,443,true,SJC,North America,US,San Jose,191,8.36
34.210.26.155,443,443,true,PDX,North America,US,Portland,255,8.36
3.148.113.142,8443,443,true,YYZ,North America,CA,Toronto,267,8.35
54.148.167.46,443,443,true,SEA,North America,US,Seattle,312,8.35
18.168.226.12,443,443,true,LHR,Europe,GB,London,351,8.34
16.171.37.48,443,443,true,CPH,Europe,DK,Copenhagen,252,8.34
16.171.0.28,443,443,true,CPH,Europe,DK,Copenhagen,237,8.34
35.155.38.149,443,443,true,PDX,North America,US,Portland,319,8.33
18.170.55.46,443,443,true,LHR,Europe,GB,London,286,8.33
18.222.216.204,443,443,true,YYZ,North America,CA,Toronto,364,8.33
67.226.221.239,80,443,true,SJC,North America,US,San Jose,528,8.31
3.19.75.248,443,443,true,YYZ,North America,CA,Toronto,267,8.31
3.141.23.240,443,443,true,YYZ,North America,CA,Toronto,364,8.31
52.14.35.101,443,443,true,YYZ,North America,CA,Toronto,239,8.31
54.196.62.104,443,443,true,IAD,North America,US,Ashburn,356,8.30
18.224.7.209,443,443,true,YYZ,North America,CA,Toronto,411,8.29
18.132.212.150,443,443,true,LHR,Europe,GB,London,286,8.29
18.170.113.229,443,443,true,LHR,Europe,GB,London,298,8.29
16.170.201.112,443,443,true,CPH,Europe,DK,Copenhagen,246,8.29
3.147.73.142,443,443,true,CMH,North America,US,Columbus,317,8.28
18.221.188.102,443,443,true,YYZ,North America,CA,Toronto,348,8.28
18.134.141.51,443,443,true,LHR,Europe,GB,London,361,8.28
3.145.127.115,443,443,true,YYZ,North America,CA,Toronto,300,8.28
3.138.245.98,443,443,true,YYZ,North America,CA,Toronto,244,8.27
3.144.124.94,443,443,true,YYZ,North America,CA,Toronto,234,8.26
3.135.207.117,443,443,true,YYZ,North America,CA,Toronto,314,8.26
52.14.103.119,443,443,true,YYZ,North America,CA,Toronto,237,8.26
3.145.122.40,443,443,true,YYZ,North America,CA,Toronto,252,8.26
52.40.102.162,443,443,true,PDX,North America,US,Portland,320,8.26
3.141.39.232,443,443,true,YYZ,North America,CA,Toronto,321,8.26
18.169.53.200,443,443,true,LHR,Europe,GB,London,234,8.25
18.133.117.92,443,443,true,LHR,Europe,GB,London,229,8.25
16.170.254.2,443,443,true,CPH,Europe,DK,Copenhagen,226,8.25
67.226.221.111,80,443,true,SJC,North America,US,San Jose,182,8.24
3.136.86.39,443,443,true,YYZ,North America,CA,Toronto,354,8.24
54.203.85.46,443,443,true,PDX,North America,US,Portland,279,8.24
3.140.207.15,443,443,true,YYZ,North America,CA,Toronto,277,8.24
63.35.193.249,443,443,true,DUB,Europe,IE,Dublin,238,8.23
3.16.10.105,443,443,true,YYZ,North America,CA,Toronto,333,8.22
3.15.200.66,443,443,true,YYZ,North America,CA,Toronto,281,8.22
16.170.218.248,443,443,true,CPH,Europe,DK,Copenhagen,254,8.22
52.15.253.212,443,443,true,YYZ,North America,CA,Toronto,279,8.22
3.135.19.237,443,443,true,YYZ,North America,CA,Toronto,295,8.21
3.129.90.97,443,443,true,YYZ,North America,CA,Toronto,236,8.21
52.14.215.197,443,443,true,CMH,North America,US,Columbus,332,8.20
3.17.74.175,443,443,true,YYZ,North America,CA,Toronto,355,8.20
18.175.226.29,443,443,true,LHR,Europe,GB,London,330,8.20
52.10.78.7,80,443,true,SEA,North America,US,Seattle,286,8.20
3.145.123.68,443,443,true,YYZ,North America,CA,Toronto,267,8.19
3.145.26.182,443,443,true,YYZ,North America,CA,Toronto,430,8.19
18.217.244.178,443,443,true,YYZ,North America,CA,Toronto,350,8.19
3.12.147.155,443,443,true,YYZ,North America,CA,Toronto,353,8.18
52.10.78.7,443,443,true,SEA,North America,US,Seattle,246,8.18
3.15.207.61,443,443,true,YYZ,North America,CA,Toronto,416,8.18
3.17.138.117,443,443,true,YYZ,North America,CA,Toronto,356,8.17
34.216.124.126,80,443,true,PDX,North America,US,Portland,292,8.17
18.171.225.72,443,443,true,LHR,Europe,GB,London,354,8.16
18.169.243.188,443,443,true,LHR,Europe,GB,London,280,8.16
18.171.214.253,443,443,true,LHR,Europe,GB,London,249,8.16
16.170.206.31,443,443,true,CPH,Europe,DK,Copenhagen,221,8.15
3.90.89.130,443,443,true,IAD,North America,US,Ashburn,243,8.15
18.132.202.169,443,443,true,LHR,Europe,GB,London,330,8.15
18.169.106.215,443,443,true,LHR,Europe,GB,London,287,8.15
16.171.40.26,443,443,true,CPH,Europe,DK,Copenhagen,319,8.14
3.144.191.4,443,443,true,CMH,North America,US,Columbus,402,8.14
18.170.40.74,443,443,true,LHR,Europe,GB,London,260,8.14
3.145.191.82,443,443,true,YYZ,North America,CA,Toronto,341,8.13
18.218.107.197,443,443,true,YYZ,North America,CA,Toronto,321,8.13
3.17.172.245,443,443,true,YYZ,North America,CA,Toronto,309,8.13
3.129.204.201,443,443,true,YYZ,North America,CA,Toronto,380,8.13
18.216.146.69,443,443,true,YYZ,North America,CA,Toronto,421,8.12
3.17.10.253,443,443,true,YYZ,North America,CA,Toronto,277,8.12
18.117.147.197,443,443,true,YYZ,North America,CA,Toronto,353,8.12
35.167.93.200,80,443,true,SEA,North America,US,Seattle,303,8.12
18.171.182.169,443,443,true,LHR,Europe,GB,London,287,8.11
3.21.236.100,443,443,true,YYZ,North America,CA,Toronto,230,8.11
18.116.40.17,443,443,true,YYZ,North America,CA,Toronto,277,8.11
18.216.199.94,443,443,true,YYZ,North America,CA,Toronto,305,8.11
3.134.103.119,443,443,true,YYZ,North America,CA,Toronto,500,8.10
18.170.68.186,443,443,true,LHR,Europe,GB,London,327,8.10
3.148.108.89,443,443,true,CMH,North America,US,Columbus,268,8.10
52.14.51.217,443,443,true,CMH,North America,US,Columbus,383,8.10
18.134.99.252,443,443,true,LHR,Europe,GB,London,253,8.10
54.161.13.1,443,443,true,IAD,North America,US,Ashburn,308,8.10
3.129.183.128,443,443,true,CMH,North America,US,Columbus,306,8.09
54.87.212.208,443,443,true,IAD,North America,US,Ashburn,347,8.09
3.88.110.210,8443,443,true,IAD,North America,US,Ashburn,322,8.08
3.15.159.52,443,443,true,YYZ,North America,CA,Toronto,311,8.08
52.47.199.227,2053,443,true,CDG,Europe,FR,Paris,254,8.08
3.22.51.84,443,443,true,CMH,North America,US,Columbus,254,8.07
3.141.10.234,443,443,true,YYZ,North America,CA,Toronto,304,8.07
3.129.52.184,443,443,true,YYZ,North America,CA,Toronto,232,8.07
35.179.16.215,443,443,true,LHR,Europe,GB,London,323,8.07
3.144.218.165,443,443,true,YYZ,North America,CA,Toronto,247,8.06
18.170.2.239,443,443,true,LHR,Europe,GB,London,266,8.05
52.47.199.227,2053,443,true,CDG,Europe,FR,Paris,357,8.05
18.134.137.7,443,443,true,LHR,Europe,GB,London,332,8.05
34.216.124.126,443,443,true,PDX,North America,US,Portland,203,8.05
3.8.89.50,443,443,true,LHR,Europe,GB,London,271,8.05
18.133.122.193,443,443,true,LHR,Europe,GB,London,308,8.05
3.144.193.209,443,443,true,YYZ,North America,CA,Toronto,331,8.05
18.220.224.95,443,443,true,YYZ,North America,CA,Toronto,400,8.04
204.110.220.56,80,443,true,SJC,North America,US,San Jose,180,8.04
16.171.160.169,443,443,true,CPH,Europe,DK,Copenhagen,212,8.03
35.179.100.67,443,443,true,LHR,Europe,GB,London,354,8.03
34.216.124.126,443,443,true,SEA,North America,US,Seattle,220,8.02
3.19.75.248,443,443,true,YYZ,North America,CA,Toronto,244,8.02
3.11.81.183,443,443,true,LHR,Europe,GB,London,359,8.01
35.155.38.149,443,443,true,PDX,North America,US,Portland,320,8.01
3.128.253.42,2053,443,true,ORD,North America,US,Chicago,392,8.00
16.171.208.34,443,443,true,CPH,Europe,DK,Copenhagen,292,8.00
54.234.62.15,443,443,true,IAD,North America,US,Ashburn,255,8.00
3.129.208.137,443,443,true,YYZ,North America,CA,Toronto,236,8.00
3.16.25.132,443,443,true,YYZ,North America,CA,Toronto,320,7.99
16.170.247.51,443,443,true,CPH,Europe,DK,Copenhagen,324,7.99
18.133.65.36,443,443,true,LHR,Europe,GB,London,332,7.99
18.217.230.136,443,443,true,YYZ,North America,CA,Toronto,331,7.99
18.217.153.82,443,443,true,YYZ,North America,CA,Toronto,321,7.99
3.143.110.129,443,443,true,YYZ,North America,CA,Toronto,451,7.97
35.178.178.93,443,443,true,LHR,Europe,GB,London,297,7.97
3.144.254.186,443,443,true,CMH,North America,US,Columbus,456,7.97
3.128.153.216,443,443,true,YYZ,North America,CA,Toronto,324,7.97
3.135.226.208,443,443,true,YYZ,North America,CA,Toronto,432,7.96
18.169.53.80,443,443,true,LHR,Europe,GB,London,292,7.96
52.14.51.217,443,443,true,YYZ,North America,CA,Toronto,374,7.96
3.135.197.220,443,443,true,YYZ,North America,CA,Toronto,236,7.96
3.18.112.173,443,443,true,YYZ,North America,CA,Toronto,340,7.96
3.145.191.82,443,443,true,CMH,North America,US,Columbus,246,7.96
52.91.81.62,443,443,true,IAD,North America,US,Ashburn,275,7.95
18.219.154.224,443,443,true,YYZ,North America,CA,Toronto,275,7.95
3.139.107.178,443,443,true,YYZ,North America,CA,Toronto,308,7.95
18.132.247.125,443,443,true,LHR,Europe,GB,London,300,7.94
18.192.152.35,8443,443,true,FRA,Europe,DE,Frankfurt,210,7.94
52.23.179.206,443,443,true,IAD,North America,US,Ashburn,380,7.94
3.139.96.19,443,443,true,YYZ,North America,CA,Toronto,419,7.93
3.141.9.25,443,443,true,YYZ,North America,CA,Toronto,311,7.93
3.17.145.85,443,443,true,YYZ,North America,CA,Toronto,347,7.93
3.141.223.191,8443,443,true,ORD,North America,US,Chicago,411,7.92
18.175.174.155,443,443,true,LHR,Europe,GB,London,356,7.92
3.135.19.237,443,443,true,YYZ,North America,CA,Toronto,347,7.92
3.9.9.137,8443,443,true,LHR,Europe,GB,London,346,7.91
3.230.207.59,8443,443,true,IAD,North America,US,Ashburn,329,7.91
52.47.199.227,443,443,true,CDG,Europe,FR,Paris,239,7.91
3.22.81.157,8443,443,true,ORD,North America,US,Chicago,271,7.90
18.133.124.11,443,443,true,LHR,Europe,GB,London,255,7.90
3.144.183.57,443,443,true,YYZ,North America,CA,Toronto,406,7.90
3.148.117.142,443,443,true,YYZ,North America,CA,Toronto,378,7.90
3.23.129.115,443,443,true,YYZ,North America,CA,Toronto,379,7.90
3.145.195.10,443,443,true,YYZ,North America,CA,Toronto,323,7.90
3.141.223.191,2053,443,true,ORD,North America,US,Chicago,287,7.89
18.116.41.83,443,443,true,YYZ,North America,CA,Toronto,276,7.89
18.188.58.86,443,443,true,ORD,North America,US,Chicago,373,7.89
3.142.240.122,443,443,true,YYZ,North America,CA,Toronto,374,7.89
3.239.39.212,443,443,true,IAD,North America,US,Ashburn,269,7.89
18.117.71.13,443,443,true,YYZ,North America,CA,Toronto,398,7.88
3.123.242.99,443,443,true,FRA,Europe,DE,Frankfurt,181,7.88
18.217.72.103,443,443,true,YYZ,North America,CA,Toronto,299,7.88
35.182.128.173,8443,443,true,YUL,North America,CA,Montréal,270,7.88
3.144.124.94,443,443,true,CMH,North America,US,Columbus,295,7.87
18.116.61.110,443,443,true,YYZ,North America,CA,Toronto,393,7.87
3.136.108.187,443,443,true,YYZ,North America,CA,Toronto,409,7.87
3.235.91.24,443,443,true,IAD,North America,US,Ashburn,253,7.87
3.128.87.234,443,443,true,YYZ,North America,CA,Toronto,384,7.87
18.117.101.0,8443,443,true,ORD,North America,US,Chicago,250,7.87
3.15.234.60,443,443,true,YYZ,North America,CA,Toronto,398,7.86
52.47.199.227,443,443,true,CDG,Europe,FR,Paris,238,7.86
3.135.209.130,443,443,true,YYZ,North America,CA,Toronto,269,7.86
18.219.131.111,443,443,true,YYZ,North America,CA,Toronto,238,7.86
3.140.247.199,443,443,true,YYZ,North America,CA,Toronto,360,7.86
18.188.11.190,443,443,true,CMH,North America,US,Columbus,340,7.85
34.203.219.43,443,443,true,IAD,North America,US,Ashburn,295,7.85
18.190.159.125,443,443,true,YYZ,North America,CA,Toronto,336,7.85
3.19.120.230,443,443,true,YYZ,North America,CA,Toronto,347,7.85
3.128.153.216,443,443,true,YYZ,North America,CA,Toronto,243,7.85
3.133.157.53,443,443,true,YYZ,North America,CA,Toronto,270,7.84
3.141.14.218,443,443,true,YYZ,North America,CA,Toronto,252,7.84
3.97.204.84,443,443,true,YUL,North America,CA,Montréal,254,7.84
3.140.192.163,443,443,true,YYZ,North America,CA,Toronto,275,7.84
3.82.153.90,443,443,true,IAD,North America,US,Ashburn,271,7.84
3.138.86.11,443,443,true,YYZ,North America,CA,Toronto,365,7.84
3.138.140.227,443,443,true,YYZ,North America,CA,Toronto,243,7.83
3.19.217.207,443,443,true,YYZ,North America,CA,Toronto,245,7.83
35.183.206.157,443,443,true,YUL,North America,CA,Montréal,261,7.82
3.15.153.229,443,443,true,YYZ,North America,CA,Toronto,319,7.82
54.203.85.46,443,443,true,PDX,North America,US,Portland,258,7.82
18.116.230.1,443,443,true,YYZ,North America,CA,Toronto,313,7.82
3.140.207.198,443,443,true,YYZ,North America,CA,Toronto,356,7.81
3.22.81.157,8443,443,true,YYZ,North America,CA,Toronto,232,7.81
3.144.181.18,443,443,true,YYZ,North America,CA,Toronto,282,7.81
3.144.181.18,443,443,true,YYZ,North America,CA,Toronto,323,7.81
3.139.91.75,443,443,true,YYZ,North America,CA,Toronto,381,7.81
3.238.183.159,443,443,true,IAD,North America,US,Ashburn,256,7.81
18.219.56.48,443,443,true,YYZ,North America,CA,Toronto,335,7.80
52.205.216.238,443,443,true,IAD,North America,US,Ashburn,268,7.80
52.201.79.175,443,443,true,IAD,North America,US,Ashburn,335,7.80
3.143.116.140,443,443,true,YYZ,North America,CA,Toronto,349,7.79
3.96.132.113,443,443,true,YUL,North America,CA,Montréal,285,7.79
18.220.73.208,443,443,true,YYZ,North America,CA,Toronto,239,7.79
3.64.11.137,8080,443,true,FRA,Europe,DE,Frankfurt,345,7.79
18.218.37.17,443,443,true,YYZ,North America,CA,Toronto,270,7.79
3.129.52.184,443,443,true,YYZ,North America,CA,Toronto,270,7.79
52.14.212.13,443,443,true,YYZ,North America,CA,Toronto,266,7.78
18.175.170.179,443,443,true,LHR,Europe,GB,London,375,7.77
18.134.4.164,443,443,true,LHR,Europe,GB,London,339,7.76
3.98.67.48,443,443,true,YUL,North America,CA,Montréal,309,7.76
54.93.209.116,2053,443,true,FRA,Europe,DE,Frankfurt,277,7.76
35.182.184.74,8443,443,true,YUL,North America,CA,Montréal,258,7.76
3.128.33.200,443,443,true,YYZ,North America,CA,Toronto,248,7.76
204.110.220.131,80,443,true,SJC,North America,US,San Jose,177,7.75
3.17.176.234,443,443,true,CMH,North America,US,Columbus,313,7.75
18.188.227.133,443,443,true,YYZ,North America,CA,Toronto,404,7.75
34.239.142.112,443,443,true,IAD,North America,US,Ashburn,259,7.75
3.22.241.99,443,443,true,ORD,North America,US,Chicago,327,7.75
3.22.164.235,443,443,true,YYZ,North America,CA,Toronto,301,7.74
3.129.208.137,443,443,true,YYZ,North America,CA,Toronto,342,7.74
3.144.36.125,443,443,true,YYZ,North America,CA,Toronto,335,7.74
18.223.111.174,443,443,true,YYZ,North America,CA,Toronto,224,7.74
18.117.255.229,443,443,true,YYZ,North America,CA,Toronto,282,7.74
3.14.153.28,443,443,true,YYZ,North America,CA,Toronto,343,7.73
35.183.206.218,443,443,true,YUL,North America,CA,Montréal,259,7.73
